index,Booking_ID,num_adults,num_children,weekend_nights,week_nights,total_nights,meal_plan,car_parking,room_type,lead_time,arrival_year,arrival_month,arrival_day,arrival_season,mkt_segment,repeated_guest,num_prev_cancellations,num_prev_not_canceled,avg_price_room,num_sp_requests,booking_status,meal_plan_cod,room_type_cod,mkt_segment_cod,arrival_season_cod,booking_status_cod
173,INN00174,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,104,2018,10,18,autumn,Online,0,0,0,91.48,1,No cancelada,1,1,4,0,0
174,INN00175,2,1,0,1,1,Meal Plan 1,0,Room_Type 1,11,2018,11,5,spring,Online,0,0,0,150.0,1,Cancelada,1,1,4,1,1
175,INN00176,2,0,0,1,1,Not Selected,0,Room_Type 1,2,2018,3,22,spring,Online,0,0,0,89.0,0,No cancelada,0,1,4,1,0
176,INN00177,2,0,1,4,5,Not Selected,0,Room_Type 1,14,2018,8,17,spring,Online,0,0,0,91.43,1,No cancelada,0,1,4,1,0
177,INN00178,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,22,2018,5,20,spring,Offline,0,0,0,140.0,0,No cancelada,1,1,3,1,0
178,INN00179,1,1,2,5,7,Not Selected,0,Room_Type 1,37,2017,10,24,autumn,Online,0,0,0,87.78,0,No cancelada,0,1,4,0,0
179,INN00180,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,summer,Online,0,0,0,115.0,0,Cancelada,2,1,4,2,1
180,INN00181,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,11,2017,9,9,summer,Online,0,0,0,80.85,1,No cancelada,1,1,4,2,0
181,INN00182,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,86,2018,3,31,spring,Online,0,0,0,82.45,1,No cancelada,1,1,4,1,0
182,INN00183,2,0,0,1,1,Not Selected,0,Room_Type 1,109,2018,10,11,autumn,Online,0,0,0,108.0,0,Cancelada,0,1,4,0,1
183,INN00184,2,0,1,1,2,Meal Plan 1,0,Room_Type 4,72,2018,4,2,winter,Online,0,0,0,96.3,1,No cancelada,1,4,4,3,0
184,INN00185,2,0,1,5,6,Meal Plan 1,0,Room_Type 1,196,2018,8,22,spring,Online,0,0,0,99.45,0,Cancelada,1,1,4,1,1
185,INN00186,2,0,0,2,2,Meal Plan 1,0,Room_Type 4,56,2018,5,13,spring,Online,0,0,0,140.4,1,No cancelada,1,4,4,1,0
186,INN00187,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,189,2018,8,8,summer,Offline,0,0,0,72.25,0,No cancelada,1,1,3,2,0
187,INN00188,2,0,1,4,5,Meal Plan 1,0,Room_Type 4,126,2018,8,15,spring,Online,0,0,0,126.0,0,No cancelada,1,4,4,1,0
188,INN00189,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,303,2018,8,19,spring,Online,0,0,0,78.0,0,Cancelada,1,1,4,1,1
189,INN00190,1,0,2,2,4,Meal Plan 1,0,Room_Type 4,81,2018,11,6,spring,Online,0,0,0,146.6,1,No cancelada,1,4,4,1,0
190,INN00191,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,54,2018,10,10,autumn,Online,0,0,0,118.8,0,Cancelada,1,1,4,0,1
191,INN00192,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,15,2018,10,6,autumn,Online,0,0,0,145.0,0,Cancelada,1,1,4,0,1
192,INN00193,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,86,2018,4,6,spring,Online,0,0,0,84.58,0,Cancelada,1,1,4,1,1
193,INN00194,2,0,1,2,3,Meal Plan 2,0,Room_Type 1,161,2018,3,25,spring,Online,0,0,0,130.0,0,Cancelada,2,1,4,1,1
194,INN00195,2,0,4,10,14,Meal Plan 1,0,Room_Type 4,147,2018,8,3,spring,Online,0,0,0,118.88,1,Cancelada,1,4,4,1,1
195,INN00196,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,92,2018,5,30,spring,Offline,0,0,0,101.52,0,No cancelada,1,1,3,1,0
196,INN00197,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,87,2017,9,11,autumn,Corporate,0,0,0,100.0,0,Cancelada,1,1,2,0,1
197,INN00198,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,109,2018,3,20,winter,Offline,0,0,0,58.0,0,No cancelada,1,1,3,3,0
198,INN00199,2,0,0,4,4,Meal Plan 1,0,Room_Type 1,127,2018,3,23,spring,Offline,0,0,0,61.5,2,No cancelada,1,1,3,1,0
199,INN00200,2,0,1,2,3,Meal Plan 2,0,Room_Type 1,418,2018,9,26,autumn,Online,0,0,0,107.0,0,Cancelada,2,1,4,0,1
200,INN00201,2,0,1,4,5,Not Selected,0,Room_Type 1,156,2018,8,24,spring,Online,0,0,0,87.3,1,No cancelada,0,1,4,1,0
201,INN00202,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,80,2017,7,16,summer,Online,0,0,0,76.5,1,Cancelada,1,1,4,2,1
202,INN00203,2,0,2,2,4,Not Selected,0,Room_Type 1,211,2018,12,16,autumn,Online,0,0,0,63.75,0,Cancelada,0,1,4,0,1
203,INN00204,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,273,2018,5,13,spring,Online,0,0,0,95.0,0,Cancelada,1,1,4,1,1
204,INN00205,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,58,2018,11,19,spring,Offline,0,0,0,75.0,1,No cancelada,1,1,3,1,0
205,INN00206,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,summer,Online,0,0,0,70.0,0,Cancelada,1,1,4,2,1
206,INN00207,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,111,2018,5,2,winter,Online,0,0,0,101.58,1,No cancelada,1,1,4,3,0
207,INN00208,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,34,2018,8,21,spring,Offline,0,0,0,85.0,0,No cancelada,1,1,3,1,0
208,INN00209,2,0,2,4,6,Meal Plan 1,0,Room_Type 1,17,2018,12,3,autumn,Online,0,0,0,98.39,0,No cancelada,1,1,4,0,0
209,INN00210,1,0,0,0,3,Meal Plan 1,0,Room_Type 1,4,2018,2,27,spring,Complementary,0,0,0,65.75727272727272,1,No cancelada,1,1,1,1,0
210,INN00211,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,6,2017,9,22,summer,Online,0,0,0,106.07,1,No cancelada,1,1,4,2,0
211,INN00212,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,32,2018,7,18,summer,Offline,0,0,0,105.0,1,No cancelada,1,1,3,2,0
212,INN00213,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,4,2017,9,22,summer,Online,0,0,0,145.0,2,No cancelada,1,1,4,2,0
213,INN00214,3,0,2,1,3,Meal Plan 1,0,Room_Type 1,195,2018,8,13,spring,Online,0,0,0,106.03,1,Cancelada,1,1,4,1,1
214,INN00215,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,119,2018,8,13,spring,Online,0,0,0,114.3,1,No cancelada,1,1,4,1,0
215,INN00216,1,0,1,1,2,Not Selected,0,Room_Type 1,13,2018,12,5,autumn,Online,0,0,0,88.0,0,No cancelada,0,1,4,0,0
216,INN00217,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,59,2017,10,15,autumn,Online,0,0,0,89.25,2,No cancelada,1,1,4,0,0
217,INN00218,2,1,2,5,7,Meal Plan 1,0,Room_Type 4,78,2018,3,20,winter,Online,0,0,0,86.32,1,No cancelada,1,4,4,3,0
218,INN00219,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,autumn,Offline,0,0,0,90.0,1,No cancelada,1,1,3,0,0
219,INN00220,2,0,2,5,7,Meal Plan 1,0,Room_Type 1,103,2017,8,22,spring,Online,0,0,0,55.96,0,No cancelada,1,1,4,1,0
220,INN00221,1,0,0,2,2,Not Selected,0,Room_Type 1,0,2018,6,8,summer,Online,0,0,0,109.0,1,No cancelada,0,1,4,2,0
221,INN00222,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,3,1,winter,Offline,0,0,0,86.0,0,No cancelada,1,1,3,3,0
222,INN00223,2,0,1,5,6,Meal Plan 1,0,Room_Type 1,56,2018,9,5,summer,Online,0,0,0,118.95,0,No cancelada,1,1,4,2,0
223,INN00224,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,107,2018,6,10,spring,Offline,0,0,0,130.0,1,No cancelada,1,1,3,1,0
224,INN00225,2,0,1,3,4,Not Selected,0,Room_Type 1,70,2018,4,14,spring,Online,0,0,0,90.56,1,No cancelada,0,1,4,1,0
225,INN00226,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,76,2018,4,1,spring,Online,0,0,0,87.3,1,No cancelada,1,1,4,1,0
226,INN00227,2,2,2,2,4,Meal Plan 1,0,Room_Type 6,144,2018,5,27,spring,Online,0,0,0,147.10909090909092,1,Cancelada,1,6,4,1,1
227,INN00228,1,2,2,2,4,Meal Plan 1,0,Room_Type 6,4,2017,9,19,summer,Online,0,0,0,154.61818181818182,2,No cancelada,1,6,4,2,0
228,INN00229,2,1,0,2,2,Meal Plan 1,0,Room_Type 1,15,2018,3,18,winter,Online,0,0,0,127.0,1,No cancelada,1,1,4,3,0
229,INN00230,1,0,1,2,3,Meal Plan 1,0,Room_Type 1,32,2018,2,5,spring,Online,0,0,0,72.9,0,Cancelada,1,1,4,1,1
230,INN00231,3,0,1,1,2,Meal Plan 1,0,Room_Type 4,49,2018,5,7,spring,Online,0,0,0,159.3,0,Cancelada,1,4,4,1,1
231,INN00232,2,1,1,3,4,Meal Plan 1,0,Room_Type 1,77,2018,5,12,spring,Online,0,0,0,135.15,1,No cancelada,1,1,4,1,0
232,INN00233,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,22,2018,10,28,autumn,Offline,0,0,0,90.0,0,No cancelada,1,1,3,0,0
233,INN00234,2,0,1,0,1,Not Selected,0,Room_Type 1,0,2017,10,18,autumn,Online,0,0,0,114.0,0,No cancelada,0,1,4,0,0
234,INN00235,2,1,0,1,1,Meal Plan 1,1,Room_Type 1,58,2018,6,21,summer,Online,0,0,0,125.1,1,No cancelada,1,1,4,2,0
235,INN00236,2,0,2,6,8,Not Selected,0,Room_Type 1,4,2017,8,14,spring,Online,0,0,0,95.13,1,No cancelada,0,1,4,1,0
236,INN00237,2,0,0,2,2,Meal Plan 1,0,Room_Type 5,117,2018,4,29,spring,Online,0,0,0,105.84,0,Cancelada,1,5,4,1,1
237,INN00238,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,36,2018,12,26,winter,Online,0,0,0,102.0,0,Cancelada,1,1,4,3,1
238,INN00239,2,0,2,2,4,Not Selected,0,Room_Type 1,35,2018,12,2,winter,Online,0,0,0,74.8,2,No cancelada,0,1,4,3,0
239,INN00240,2,0,1,0,1,Not Selected,0,Room_Type 1,31,2018,4,24,spring,Online,0,0,0,94.5,0,Cancelada,0,1,4,1,1
240,INN00241,2,0,2,4,6,Not Selected,0,Room_Type 1,79,2018,6,16,spring,Online,0,0,0,120.6,0,No cancelada,0,1,4,1,0
241,INN00242,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,1,2017,10,9,autumn,Online,0,0,0,139.33,0,No cancelada,1,1,4,0,0
242,INN00243,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,21,2017,9,3,summer,Online,0,0,0,105.0,0,No cancelada,1,1,4,2,0
243,INN00244,2,0,0,2,2,Not Selected,0,Room_Type 1,12,2018,9,14,summer,Corporate,0,0,0,100.0,1,No cancelada,0,1,2,2,0
244,INN00245,2,0,1,0,1,Meal Plan 1,0,Room_Type 1,33,2018,2,8,summer,Online,0,0,0,80.3,1,No cancelada,1,1,4,2,0
245,INN00246,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,winter,Offline,0,0,0,100.0,0,No cancelada,1,1,3,3,0
246,INN00247,2,0,0,3,3,Meal Plan 1,1,Room_Type 1,78,2018,3,24,spring,Online,0,0,0,105.3,1,No cancelada,1,1,4,1,0
247,INN00248,2,0,0,4,4,Meal Plan 1,0,Room_Type 4,18,2018,5,31,spring,Online,0,0,0,112.8,0,Cancelada,1,4,4,1,1
248,INN00249,2,0,1,2,3,Meal Plan 1,0,Room_Type 1,21,2018,8,15,spring,Online,0,0,0,151.0,0,Cancelada,1,1,4,1,1
249,INN00250,1,0,1,3,4,Meal Plan 1,0,Room_Type 1,0,2017,11,9,spring,Online,0,0,0,91.0,1,No cancelada,1,1,4,1,0
250,INN00251,3,0,2,1,3,Meal Plan 1,0,Room_Type 4,152,2018,8,13,spring,Online,0,0,0,146.7,1,Cancelada,1,4,4,1,1
251,INN00252,2,0,2,3,5,Meal Plan 1,0,Room_Type 1,43,2017,10,2,winter,Offline,0,0,0,58.4,0,No cancelada,1,1,3,3,0
252,INN00253,2,0,0,4,4,Not Selected,0,Room_Type 1,177,2018,7,26,summer,Online,0,0,0,80.75,1,Cancelada,0,1,4,2,1
253,INN00254,2,0,1,1,2,Not Selected,0,Room_Type 1,47,2018,5,21,spring,Offline,0,0,0,76.5,0,No cancelada,0,1,3,1,0
254,INN00255,3,0,0,3,3,Meal Plan 1,0,Room_Type 4,57,2018,9,7,summer,Online,0,0,0,140.13,0,No cancelada,1,4,4,2,0
255,INN00256,2,0,2,4,6,Not Selected,0,Room_Type 1,60,2017,11,15,spring,Online,0,0,0,76.0,1,No cancelada,0,1,4,1,0
256,INN00257,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,9,16,summer,Online,0,0,0,93.89363636363636,0,No cancelada,1,1,4,2,0
257,INN00258,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,autumn,Online,0,0,0,101.5,0,Cancelada,2,1,4,0,1
258,INN00259,2,0,0,3,3,Not Selected,0,Room_Type 1,71,2018,10,18,autumn,Online,0,0,0,108.0,1,No cancelada,0,1,4,0,0
259,INN00260,3,0,2,3,5,Meal Plan 2,0,Room_Type 4,111,2018,7,23,summer,Online,0,0,0,130.66,1,No cancelada,2,4,4,2,0
260,INN00261,3,0,1,1,2,Meal Plan 1,0,Room_Type 4,1,2018,6,11,autumn,Online,0,0,0,166.0,3,No cancelada,1,4,4,0,0
261,INN00262,2,0,1,1,2,Not Selected,0,Room_Type 1,4,2018,1,16,winter,Online,0,0,0,67.5,0,No cancelada,0,1,4,3,0
262,INN00263,2,0,1,3,4,Meal Plan 1,0,Room_Type 4,25,2017,9,14,summer,Online,0,0,0,78.54,1,No cancelada,1,4,4,2,0
263,INN00264,1,0,2,2,4,Meal Plan 1,0,Room_Type 1,209,2018,11,6,spring,Online,0,0,0,152.1,1,Cancelada,1,1,4,1,1
264,INN00265,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,93,2018,10,15,autumn,Online,0,0,0,115.0,0,Cancelada,1,1,4,0,1
265,INN00266,2,0,2,5,7,Not Selected,0,Room_Type 1,53,2017,9,2,winter,Online,0,0,0,66.53,2,No cancelada,0,1,4,3,0
266,INN00267,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,1,2017,8,12,spring,Complementary,1,0,1,65.75727272727272,1,No cancelada,1,1,1,1,0
267,INN00268,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,4,2017,8,23,spring,Complementary,0,0,0,65.75727272727272,1,No cancelada,1,1,1,1,0
268,INN00269,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,302,2018,12,29,winter,Online,0,0,0,90.3,2,Cancelada,1,1,4,3,1
269,INN00270,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,spring,Offline,0,0,0,85.0,0,No cancelada,1,1,3,1,0
270,INN00271,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,16,2018,3,11,winter,Corporate,0,0,0,75.0,0,No cancelada,1,1,2,3,0
271,INN00272,2,0,2,4,6,Meal Plan 1,0,Room_Type 1,28,2018,8,28,spring,Online,0,0,0,115.37,1,Cancelada,1,1,4,1,1
272,INN00273,2,0,1,2,3,Meal Plan 2,0,Room_Type 1,161,2018,3,25,spring,Online,0,0,0,130.0,0,Cancelada,2,1,4,1,1
273,INN00274,3,0,0,2,2,Meal Plan 1,0,Room_Type 4,57,2018,12,9,autumn,Online,0,0,0,126.0,2,No cancelada,1,4,4,0,0
274,INN00275,2,0,1,0,1,Meal Plan 1,0,Room_Type 1,19,2018,6,12,spring,Online,0,0,0,94.35,1,No cancelada,1,1,4,1,0
275,INN00276,3,0,2,4,6,Meal Plan 1,0,Room_Type 4,109,2018,7,6,summer,Online,0,0,0,118.46,4,No cancelada,1,4,4,2,0
276,INN00277,1,0,0,2,2,Meal Plan 2,0,Room_Type 1,239,2018,6,15,spring,Online,0,0,0,90.6,0,Cancelada,2,1,4,1,1
277,INN00278,1,0,2,1,3,Meal Plan 1,0,Room_Type 1,33,2018,3,5,winter,Online,0,0,0,82.9,2,No cancelada,1,1,4,3,0
278,INN00279,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,11,2017,8,18,spring,Online,0,0,0,95.33,1,No cancelada,1,1,4,1,0
279,INN00280,3,0,2,5,7,Meal Plan 1,0,Room_Type 4,40,2018,4,21,spring,Online,0,0,0,135.64,1,No cancelada,1,4,4,1,0
280,INN00281,3,0,1,1,2,Meal Plan 1,0,Room_Type 4,45,2018,6,18,spring,Offline,0,0,0,122.4,0,No cancelada,1,4,3,1,0
281,INN00282,2,0,1,3,4,Not Selected,0,Room_Type 1,41,2018,5,9,spring,Online,0,0,0,116.1,0,Cancelada,0,1,4,1,1
282,INN00283,2,0,0,4,4,Not Selected,0,Room_Type 1,167,2018,6,28,summer,Online,0,0,0,62.18,0,Cancelada,0,1,4,2,1
283,INN00284,2,0,0,4,4,Not Selected,0,Room_Type 1,62,2018,3,9,winter,Online,0,0,0,63.75,0,Cancelada,0,1,4,3,1
284,INN00285,1,0,1,4,5,Meal Plan 1,0,Room_Type 1,113,2018,9,7,summer,Online,0,0,0,118.8,0,Cancelada,1,1,4,2,1
285,INN00286,2,0,0,2,2,Not Selected,1,Room_Type 1,1,2018,8,10,spring,Online,0,0,0,167.0,0,No cancelada,0,1,4,1,0
286,INN00287,2,2,2,2,4,Meal Plan 1,0,Room_Type 6,84,2018,5,13,spring,Online,0,0,0,147.10909090909092,1,No cancelada,1,6,4,1,0
288,INN00289,2,0,0,1,1,Meal Plan 1,0,Room_Type 2,9,2018,9,7,summer,Complementary,1,0,3,65.75727272727272,1,No cancelada,1,2,1,2,0
289,INN00290,3,0,1,2,3,Meal Plan 1,0,Room_Type 1,245,2018,10,28,autumn,Online,0,0,0,128.7,0,Cancelada,1,1,4,0,1
290,INN00291,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,80,2018,3,17,winter,Online,0,0,0,80.33,1,No cancelada,1,1,4,3,0
291,INN00292,2,0,1,1,2,Meal Plan 1,0,Room_Type 1,7,2018,8,22,spring,Online,0,0,0,140.0,1,Cancelada,1,1,4,1,1
292,INN00293,2,1,1,1,2,Meal Plan 1,0,Room_Type 1,128,2017,8,8,summer,Online,0,0,0,76.5,2,No cancelada,1,1,4,2,0
293,INN00294,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,100,2018,5,1,spring,Online,0,0,0,105.3,1,No cancelada,1,1,4,1,0
294,INN00295,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,118,2018,4,3,spring,Online,0,0,0,87.3,1,Cancelada,1,1,4,1,1
295,INN00296,1,0,0,3,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,spring,Online,0,0,0,110.0,0,Cancelada,1,1,4,1,1
296,INN00297,1,0,0,1,1,Meal Plan 2,0,Room_Type 1,41,2017,9,4,summer,Offline,0,0,0,83.0,0,No cancelada,2,1,3,2,0
297,INN00298,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,174,2018,8,13,spring,Online,0,0,0,99.45,1,No cancelada,1,1,4,1,0
298,INN00299,2,1,2,1,3,Meal Plan 2,0,Room_Type 1,27,2017,12,27,winter,Offline,0,0,0,104.5,3,No cancelada,2,1,3,3,0
299,INN00300,2,0,2,6,8,Meal Plan 1,0,Room_Type 1,2,2018,11,16,spring,Online,0,0,0,92.54,2,No cancelada,1,1,4,1,0
300,INN00301,1,0,0,3,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,autumn,Offline,0,0,0,95.0,0,No cancelada,1,1,3,0,0
301,INN00302,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,spring,Online,0,0,0,130.0,0,Cancelada,1,1,4,1,1
302,INN00303,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,68,2018,1,2,winter,Offline,1,1,0,63.0,1,No cancelada,1,1,3,3,0
303,INN00304,2,0,1,2,3,Meal Plan 1,0,Room_Type 4,189,2018,10,28,autumn,Online,0,0,0,109.8,0,Cancelada,1,4,4,0,1
304,INN00305,2,0,1,0,1,Meal Plan 1,0,Room_Type 1,10,2018,5,16,spring,Online,0,0,0,103.0,0,No cancelada,1,1,4,1,0
305,INN00306,3,0,2,1,3,Meal Plan 1,0,Room_Type 4,19,2018,2,20,spring,Online,0,0,0,130.0,1,No cancelada,1,4,4,1,0
306,INN00307,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,61,2018,3,23,spring,Online,0,0,0,117.0,0,Cancelada,1,1,4,1,1
307,INN00308,2,0,0,4,4,Meal Plan 1,0,Room_Type 4,95,2017,12,29,winter,Offline,0,0,0,60.5,0,No cancelada,1,4,3,3,0
308,INN00309,2,0,0,1,1,Meal Plan 2,0,Room_Type 1,83,2017,9,30,autumn,Offline,0,0,0,112.2,0,No cancelada,2,1,3,0,0
309,INN00310,2,0,1,3,4,Meal Plan 1,0,Room_Type 1,37,2018,8,1,spring,Online,0,0,0,135.9,0,Cancelada,1,1,4,1,1
310,INN00311,2,0,1,0,1,Meal Plan 1,0,Room_Type 1,19,2018,7,25,summer,Online,0,0,0,151.0,1,Cancelada,1,1,4,2,1
311,INN00312,2,2,0,2,2,Meal Plan 1,0,Room_Type 6,22,2018,9,16,summer,Online,0,0,0,154.61818181818182,2,No cancelada,1,6,4,2,0
312,INN00313,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,22,2017,12,26,winter,Online,0,0,0,59.09,0,No cancelada,1,1,4,3,0
313,INN00314,2,0,2,5,7,Meal Plan 1,0,Room_Type 1,151,2018,7,9,summer,Online,0,0,0,103.09,0,Cancelada,1,1,4,2,1
314,INN00315,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,26,2018,2,28,spring,Offline,0,0,0,87.0,0,No cancelada,1,1,3,1,0
315,INN00316,3,0,1,0,1,Meal Plan 1,0,Room_Type 4,27,2018,4,17,spring,Online,0,0,0,137.0,0,Cancelada,1,4,4,1,1
316,INN00317,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,79,2018,6,24,summer,Offline,0,0,0,109.0,0,No cancelada,2,1,3,2,0
317,INN00318,2,0,1,1,2,Meal Plan 2,0,Room_Type 1,247,2018,6,6,spring,Online,0,0,0,115.0,1,Cancelada,2,1,4,1,1
318,INN00319,2,0,2,3,5,Meal Plan 1,0,Room_Type 4,189,2018,7,17,summer,Online,0,0,0,99.45,1,No cancelada,1,4,4,2,0
319,INN00320,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,spring,Online,0,0,0,115.0,1,Cancelada,2,1,4,1,1
320,INN00321,3,0,1,2,3,Meal Plan 1,0,Room_Type 4,27,2018,2,22,spring,Online,0,0,0,130.0,2,No cancelada,1,4,4,1,0
321,INN00322,1,0,1,0,1,Meal Plan 1,0,Room_Type 1,51,2018,5,22,spring,Corporate,1,0,3,65.0,0,No cancelada,1,1,2,1,0
322,INN00323,2,0,0,2,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,spring,Online,0,0,0,75.0,0,Cancelada,1,1,4,1,1
323,INN00324,2,1,1,2,3,Meal Plan 1,0,Room_Type 1,52,2018,7,8,summer,Online,0,0,0,132.9,0,Cancelada,1,1,4,2,1
324,INN00325,1,0,2,0,2,Meal Plan 1,0,Room_Type 1,13,2017,10,18,autumn,Online,0,0,0,120.0,0,No cancelada,1,1,4,0,0
325,INN00326,2,0,0,2,2,Not Selected,0,Room_Type 1,46,2018,11,11,autumn,Online,0,0,0,79.2,1,Cancelada,0,1,4,0,1
326,INN00327,3,0,2,1,3,Meal Plan 1,0,Room_Type 4,84,2018,8,28,spring,Online,0,0,0,159.3,0,Cancelada,1,4,4,1,1
327,INN00328,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,spring,Online,0,0,0,130.0,0,Cancelada,1,1,4,1,1
328,INN00329,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,autumn,Offline,1,1,0,90.0,0,No cancelada,1,1,3,0,0
329,INN00330,2,0,0,2,2,Meal Plan 1,0,Room_Type 4,67,2018,5,27,spring,Online,0,0,0,140.4,1,No cancelada,1,4,4,1,0
330,INN00331,2,0,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,autumn,Online,0,0,0,75.0,0,No cancelada,1,1,4,0,0
331,INN00332,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,summer,Online,0,0,0,109.0,0,Cancelada,2,1,4,2,1
332,INN00333,2,0,2,1,3,Meal Plan 2,0,Room_Type 1,110,2017,7,25,summer,Online,0,0,0,94.5,0,Cancelada,2,1,4,2,1
333,INN00334,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,12,15,autumn,Corporate,1,0,1,75.0,0,No cancelada,1,1,2,0,0
334,INN00335,2,0,1,2,3,Meal Plan 1,0,Room_Type 4,32,2017,10,23,autumn,Offline,0,0,0,75.0,1,No cancelada,1,4,3,0,0
335,INN00336,2,0,2,1,3,Meal Plan 1,0,Room_Type 1,282,2017,10,10,autumn,Offline,0,0,0,76.67,0,No cancelada,1,1,3,0,0
336,INN00337,2,0,2,2,4,Meal Plan 1,0,Room_Type 1,38,2018,10,2,winter,Online,0,0,0,126.0,0,No cancelada,1,1,4,3,0
337,INN00338,2,0,1,1,2,Not Selected,0,Room_Type 1,175,2018,7,23,summer,Online,0,0,0,85.5,1,No cancelada,0,1,4,2,0
338,INN00339,2,0,0,3,3,Meal Plan 1,0,Room_Type 4,143,2018,8,18,spring,Online,0,0,0,140.7,0,Cancelada,1,4,4,1,1
339,INN00340,2,0,2,2,4,Meal Plan 1,0,Room_Type 4,127,2018,6,26,summer,Online,0,0,0,103.7,1,No cancelada,1,4,4,2,0
340,INN00341,1,0,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,9,8,summer,Online,0,0,0,142.0,0,No cancelada,1,1,4,2,0
341,INN00342,2,1,2,5,7,Meal Plan 1,0,Room_Type 1,95,2018,12,21,winter,Online,0,0,0,103.7,3,No cancelada,1,1,4,3,0
342,INN00343,1,0,1,2,3,Meal Plan 1,0,Room_Type 1,118,2018,6,6,spring,Offline,0,0,0,110.0,0,No cancelada,1,1,3,1,0
343,INN00344,2,0,0,3,3,Meal Plan 1,0,Room_Type 1,45,2018,11,10,spring,Offline,0,0,0,75.0,0,No cancelada,1,1,3,1,0
344,INN00345,3,0,1,1,2,Meal Plan 1,0,Room_Type 4,69,2018,7,25,summer,Online,0,0,0,137.7,0,No cancelada,1,4,4,2,0
345,INN00346,2,0,0,1,1,Not Selected,0,Room_Type 1,57,2018,9,7,summer,Online,0,0,0,87.3,3,No cancelada,0,1,4,2,0
346,INN00347,1,0,0,2,2,Meal Plan 1,0,Room_Type 1,5,2018,8,24,spring,Complementary,1,0,4,96.24363636363636,4,No cancelada,1,1,1,1,0
347,INN00348,2,0,0,2,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,spring,Offline,0,0,0,101.5,0,No cancelada,2,1,3,1,0
